Transaction_ID,T_Date,Reciving_ID,Sending_ID,Explanation
1490,2005-9-7,255,7,My Transfer
1491,2002-11-9,256,763,My Transfer
1492,2008-1-20,257,147,My Transfer
1493,2007-8-18,258,348,My Transfer
1494,1994-9-22,259,766,My Transfer
1495,2016-3-26,260,321,My Transfer
1496,1996-11-27,261,717,My Transfer
1497,1996-12-31,262,319,My Transfer
1498,2000-7-20,263,899,My Transfer
1499,2018-12-7,264,241,My Transfer
1500,2016-11-10,265,535,My Transfer
1501,2008-7-21,266,200,My Transfer
1502,2012-5-24,267,792,My Transfer
1503,1998-4-27,268,654,My Transfer
1504,1997-7-31,269,772,My Transfer
1505,2006-6-25,270,701,My Transfer
1506,2007-1-10,271,738,My Transfer
1507,2016-2-29,272,615,My Transfer
1508,2007-1-5,273,222,My Transfer
1509,2008-9-23,274,188,My Transfer
1510,2013-5-2,275,678,My Transfer
1511,1992-4-30,276,89,My Transfer
1512,2015-6-17,277,525,My Transfer
1513,2002-7-25,278,48,My Transfer
1514,2008-10-31,279,208,My Transfer
1515,2013-3-2,280,826,My Transfer
1516,2011-3-5,281,148,My Transfer
1517,1995-1-9,282,748,My Transfer
1518,2013-4-27,283,277,My Transfer
1519,2007-7-3,284,368,My Transfer
1520,2016-2-22,285,202,My Transfer
1521,1993-3-13,286,274,My Transfer
1522,2003-4-25,287,730,My Transfer
1523,1993-12-9,288,542,My Transfer
1524,2008-9-14,289,348,My Transfer
1525,1990-7-27,290,847,My Transfer
1526,2002-5-17,291,272,My Transfer
1527,2011-5-18,292,823,My Transfer
1528,2019-2-17,293,552,My Transfer
1529,2005-7-21,294,411,My Transfer
1530,2015-6-29,295,693,My Transfer
1531,2010-2-10,296,456,My Transfer
1532,2002-4-29,297,183,My Transfer
1533,1996-12-9,298,196,My Transfer
1534,1990-9-24,299,650,My Transfer
1535,2006-10-29,300,522,My Transfer
1536,2008-2-18,301,757,My Transfer
1537,2002-6-10,302,792,My Transfer
1538,1991-5-21,303,796,My Transfer
1539,1993-10-29,304,528,My Transfer
1540,2020-4-30,305,537,My Transfer
1541,2002-2-5,306,831,My Transfer
1542,2006-5-19,307,136,My Transfer
1543,2001-8-13,308,269,My Transfer
1544,2017-1-30,309,883,My Transfer
1545,1990-11-17,310,524,My Transfer
1546,1995-9-2,311,705,My Transfer
1547,2000-10-28,312,703,My Transfer
1548,2011-12-22,313,831,My Transfer
1549,2000-2-23,314,260,My Transfer
1550,2006-2-28,315,89,My Transfer
1551,2006-8-2,316,517,My Transfer
1552,2016-12-10,317,491,My Transfer
1553,2016-9-5,318,837,My Transfer
1554,2001-10-16,319,74,My Transfer
1555,2014-9-22,320,729,My Transfer
1556,2002-10-4,321,118,My Transfer
1557,2006-6-30,322,92,My Transfer
1558,2001-4-7,323,338,My Transfer
1559,1995-4-28,324,511,My Transfer
1560,2018-11-26,325,542,My Transfer
1561,2017-5-1,326,66,My Transfer
1562,2015-10-26,327,96,My Transfer
1563,2017-1-10,328,451,My Transfer
1564,2010-6-5,329,54,My Transfer
1565,1999-6-7,330,313,My Transfer
1566,2012-10-11,331,810,My Transfer
1567,2006-7-27,332,587,My Transfer
1568,2004-1-15,333,648,My Transfer
1569,1994-12-14,334,506,My Transfer
1570,2017-11-28,335,156,My Transfer
1571,2011-1-13,336,382,My Transfer
1572,2013-2-5,337,575,My Transfer
1573,1997-7-30,338,868,My Transfer
1574,1992-5-28,339,480,My Transfer
1575,2005-12-31,340,786,My Transfer
1576,2019-9-12,341,154,My Transfer
1577,2014-11-16,342,750,My Transfer
1578,1995-12-1,343,624,My Transfer
1579,1996-6-10,344,753,My Transfer
1580,1997-5-25,345,18,My Transfer
1581,2008-6-6,346,55,My Transfer
1582,2001-10-2,347,728,My Transfer
1583,2004-11-7,348,852,My Transfer
1584,2007-7-9,349,64,My Transfer
1585,1994-9-1,350,489,My Transfer
1586,1991-8-15,351,513,My Transfer
1587,2019-6-17,352,192,My Transfer
1588,2001-7-13,353,855,My Transfer
1589,2012-5-6,354,150,My Transfer
1590,2017-4-7,355,616,My Transfer
1591,2006-11-14,356,640,My Transfer
1592,2019-8-19,357,338,My Transfer
1593,2008-11-6,358,858,My Transfer
1594,1997-6-17,359,567,My Transfer
1595,2009-3-9,360,804,My Transfer
1596,2015-8-2,361,847,My Transfer
1597,2003-4-3,362,322,My Transfer
1598,2000-7-2,363,592,My Transfer
1599,1994-12-6,364,136,My Transfer
1600,2011-5-17,365,825,My Transfer
1601,2005-1-16,366,728,My Transfer
1602,2000-10-4,367,77,My Transfer
1603,1991-10-29,368,536,My Transfer
1604,2000-3-30,369,19,My Transfer
1605,1994-6-13,370,294,My Transfer
1606,2007-7-5,371,784,My Transfer
1607,1995-8-9,372,374,My Transfer
1608,2002-9-9,373,802,My Transfer
1609,2003-2-7,374,399,My Transfer
1610,1998-2-22,375,226,My Transfer
1611,2017-1-9,376,754,My Transfer
1612,1991-9-9,377,126,My Transfer
1613,1995-9-10,378,672,My Transfer
1614,1998-2-10,379,66,My Transfer
1615,1996-5-18,380,401,My Transfer
1616,1992-4-12,381,450,My Transfer
1617,2019-4-11,382,34,My Transfer
1618,1991-3-2,383,17,My Transfer
1619,2011-7-13,384,460,My Transfer
1620,1996-9-18,385,461,My Transfer
1621,2005-7-17,386,445,My Transfer
1622,2007-5-20,387,488,My Transfer
1623,2009-9-26,388,123,My Transfer
1624,2010-1-30,389,574,My Transfer
1625,2019-1-21,390,238,My Transfer
1626,2011-8-12,391,737,My Transfer
1627,1993-8-14,392,135,My Transfer
1628,1992-2-5,393,409,My Transfer
1629,2010-1-9,394,512,My Transfer
1630,1993-9-14,395,297,My Transfer
1631,2013-8-25,396,141,My Transfer
1632,2008-5-19,397,742,My Transfer
1633,1999-1-12,398,688,My Transfer
1634,1991-10-14,399,57,My Transfer
1635,2005-3-13,400,587,My Transfer
1636,2018-6-7,401,467,My Transfer
1637,2016-7-15,402,721,My Transfer
1638,2010-8-26,403,409,My Transfer
1639,2017-7-14,404,736,My Transfer
1640,1992-3-7,405,728,My Transfer
1641,2004-6-26,406,143,My Transfer
1642,1995-1-31,407,269,My Transfer
1643,1999-4-21,408,426,My Transfer
1644,2004-10-29,409,879,My Transfer
1645,2008-9-8,410,599,My Transfer
1646,2002-2-4,411,806,My Transfer
1647,1998-4-6,412,599,My Transfer
1648,2013-11-12,413,450,My Transfer
1649,2017-6-2,414,503,My Transfer
1650,2004-9-11,415,509,My Transfer
1651,2018-8-26,416,511,My Transfer
1652,1992-4-14,417,846,My Transfer
1653,2016-8-5,418,707,My Transfer
1654,2003-3-21,419,457,My Transfer
1655,2000-6-17,420,583,My Transfer
1656,1996-1-23,421,157,My Transfer
1657,2018-9-2,422,707,My Transfer
1658,2011-9-8,423,636,My Transfer
1659,2014-7-16,424,530,My Transfer
1660,2015-9-14,425,622,My Transfer
1661,1992-8-13,426,880,My Transfer
1662,2001-9-9,427,185,My Transfer
1663,2010-3-1,428,39,My Transfer
1664,2016-9-2,429,107,My Transfer
1665,1993-2-25,430,665,My Transfer
1666,2006-10-24,431,538,My Transfer
1667,2018-3-18,432,117,My Transfer
1668,1996-2-8,433,900,My Transfer
1669,2003-3-14,434,799,My Transfer
1670,2015-10-24,435,52,My Transfer
1671,2001-6-12,436,460,My Transfer
1672,2011-1-21,437,130,My Transfer
1673,2016-4-5,438,585,My Transfer
1674,1999-12-26,439,495,My Transfer
1675,1998-11-29,440,3,My Transfer
1676,2002-4-17,441,449,My Transfer
1677,2020-4-26,442,519,My Transfer
1678,2020-5-17,443,112,My Transfer
1679,1991-1-3,444,839,My Transfer
1680,1992-2-17,445,577,My Transfer
1681,1994-9-11,446,131,My Transfer
1682,2018-1-15,447,337,My Transfer
1683,2015-5-18,448,776,My Transfer
1684,2013-10-28,449,364,My Transfer
1685,2018-11-30,450,565,My Transfer
1686,1990-11-15,451,157,My Transfer
1687,2003-5-17,452,830,My Transfer
1688,1999-5-20,453,97,My Transfer
1689,1997-11-2,454,312,My Transfer
1690,2008-12-30,455,752,My Transfer
1691,2009-12-27,456,579,My Transfer
1692,2011-4-5,457,122,My Transfer
1693,2010-2-12,458,546,My Transfer
1694,2013-1-24,459,567,My Transfer
1695,2007-8-12,460,145,My Transfer
1696,2019-4-4,461,281,My Transfer
1697,2015-2-11,462,418,My Transfer
1698,2010-1-7,463,445,My Transfer
1699,2018-1-4,464,570,My Transfer
1700,1992-6-8,465,581,My Transfer
1701,2008-12-25,466,860,My Transfer
1702,1990-9-22,467,324,My Transfer
1703,2014-4-10,468,854,My Transfer
1704,2006-5-25,469,487,My Transfer
1705,2000-2-13,470,524,My Transfer
1706,2010-4-26,471,155,My Transfer
1707,2005-8-14,472,149,My Transfer
1708,2002-11-18,473,440,My Transfer
1709,2003-3-13,474,596,My Transfer
1710,1997-9-17,475,171,My Transfer
1711,2017-1-7,476,542,My Transfer
1712,1992-4-11,477,525,My Transfer
1713,2015-10-11,478,539,My Transfer
1714,2001-10-23,479,469,My Transfer
1715,2003-9-19,480,188,My Transfer
1716,2004-11-29,481,862,My Transfer
1717,1996-9-12,482,247,My Transfer
1718,2009-3-17,483,200,My Transfer
1719,2012-11-15,484,563,My Transfer
1720,2004-2-22,485,348,My Transfer
1721,2001-2-11,486,472,My Transfer
1722,1995-1-10,487,407,My Transfer
1723,2007-4-5,488,346,My Transfer
1724,2019-12-10,489,729,My Transfer
1725,1999-1-16,490,87,My Transfer
1726,2013-1-26,491,324,My Transfer
1727,2011-5-11,492,687,My Transfer
1728,2006-7-29,493,511,My Transfer
1729,2012-12-13,494,538,My Transfer
1730,1996-3-9,495,349,My Transfer
1731,1990-10-19,496,154,My Transfer
1732,1992-2-2,497,368,My Transfer
1733,2019-4-27,498,586,My Transfer
1734,2004-1-27,499,551,My Transfer
1735,2010-7-1,500,317,My Transfer
1736,1995-4-12,501,173,My Transfer
1737,1996-3-24,502,836,My Transfer
1738,2009-1-31,503,547,My Transfer
1739,2006-12-25,504,279,My Transfer
1740,2003-4-23,505,283,My Transfer
1741,2010-9-20,506,667,My Transfer
1742,2003-9-5,507,71,My Transfer
1743,2015-8-4,508,555,My Transfer
1744,2018-9-1,509,456,My Transfer
1745,2011-8-17,510,559,My Transfer
1746,2012-6-24,511,124,My Transfer
1747,2010-12-4,512,632,My Transfer
1748,2002-1-30,513,573,My Transfer
1749,2020-5-24,514,616,My Transfer
1750,2014-9-17,515,635,My Transfer
1751,2003-6-11,516,703,My Transfer
1752,2000-11-6,517,484,My Transfer
1753,2019-5-21,518,524,My Transfer
1754,1991-9-7,519,865,My Transfer
1755,1994-7-28,520,265,My Transfer
1756,1992-2-8,521,616,My Transfer
1757,1993-9-19,522,507,My Transfer
1758,2008-6-2,523,157,My Transfer
1759,2013-5-9,524,158,My Transfer
1760,1999-12-8,525,681,My Transfer
1761,2012-5-8,526,430,My Transfer
1762,2020-4-12,527,451,My Transfer
1763,1998-9-7,528,659,My Transfer
1764,2008-8-19,529,663,My Transfer
1765,2014-8-24,530,509,My Transfer
1766,2018-10-27,531,501,My Transfer
1767,2011-8-1,532,627,My Transfer
1768,2007-4-10,533,188,My Transfer
1769,2003-11-9,534,486,My Transfer
1770,2003-10-18,535,583,My Transfer
1771,1999-5-3,536,723,My Transfer
1772,2000-9-18,537,863,My Transfer
1773,1994-8-23,538,672,My Transfer
1774,2005-4-11,539,517,My Transfer
1775,1996-9-4,540,267,My Transfer
1776,1996-10-31,541,720,My Transfer
1777,2015-11-15,542,171,My Transfer
1778,1999-10-30,543,714,My Transfer
1779,2004-6-23,544,844,My Transfer
1780,2016-2-28,545,710,My Transfer
1781,1998-5-17,546,725,My Transfer
1782,1994-10-24,547,537,My Transfer
1783,2007-6-13,548,339,My Transfer
1784,2007-12-30,549,595,My Transfer
1785,2009-10-1,550,598,My Transfer
1786,2018-10-3,551,563,My Transfer
1787,2011-2-9,552,256,My Transfer
1788,2009-4-22,553,293,My Transfer
1789,1992-10-9,554,623,My Transfer
1790,1999-6-12,555,655,My Transfer
1791,2004-1-25,556,208,My Transfer
1792,1992-2-21,557,691,My Transfer
1793,2010-6-12,558,116,My Transfer
1794,1993-7-31,559,594,My Transfer
1795,1993-1-5,560,113,My Transfer
1796,2014-10-28,561,479,My Transfer
1797,2011-12-31,562,127,My Transfer
1798,1994-3-31,563,538,My Transfer
1799,1991-10-12,564,855,My Transfer
1800,2004-5-11,565,216,My Transfer
1801,2020-2-9,566,867,My Transfer
1802,2012-9-18,567,686,My Transfer
1803,2006-4-13,568,601,My Transfer
1804,1992-8-2,569,270,My Transfer
1805,1991-7-30,570,407,My Transfer
1806,2008-7-6,571,657,My Transfer
1807,2011-5-28,572,365,My Transfer
1808,2003-12-28,573,894,My Transfer
1809,2017-3-8,574,170,My Transfer
1810,2013-6-9,575,122,My Transfer
1811,1995-4-10,576,413,My Transfer
1812,2011-6-18,577,609,My Transfer
1813,2008-5-10,578,103,My Transfer
1814,1998-5-16,579,527,My Transfer
1815,2019-10-6,580,211,My Transfer
1816,2010-10-17,581,610,My Transfer
1817,2013-5-7,582,212,My Transfer
1818,2008-8-18,583,462,My Transfer
1819,2003-8-20,584,868,My Transfer
1820,2001-11-12,585,724,My Transfer
1821,2013-11-21,586,78,My Transfer
1822,2020-1-9,587,591,My Transfer
1823,1991-11-29,588,851,My Transfer
1824,2016-2-1,589,64,My Transfer
1825,1997-8-8,590,465,My Transfer
1826,1999-5-15,591,499,My Transfer
1827,1996-8-17,592,55,My Transfer
1828,2000-11-14,593,335,My Transfer
1829,1993-8-5,594,750,My Transfer
1830,1995-6-29,595,197,My Transfer
1831,2012-5-17,596,509,My Transfer
1832,2019-3-12,597,318,My Transfer
1833,1995-10-31,598,456,My Transfer
1834,1998-6-16,599,604,My Transfer
1835,2014-5-14,600,435,My Transfer
1836,2014-4-17,601,574,My Transfer
1837,2015-10-30,602,398,My Transfer
1838,1996-8-23,603,544,My Transfer
1839,2009-8-18,604,397,My Transfer
1840,1995-1-23,605,850,My Transfer
1841,1999-11-25,606,261,My Transfer
1842,1995-2-3,607,700,My Transfer
1843,1997-10-10,608,425,My Transfer
1844,2012-12-30,609,279,My Transfer
1845,2003-12-6,610,360,My Transfer
1846,1993-1-10,611,105,My Transfer
1847,2000-4-4,612,108,My Transfer
1848,1997-10-13,613,744,My Transfer
1849,2009-8-8,614,699,My Transfer
1850,1999-8-19,615,633,My Transfer
1851,1991-10-24,616,149,My Transfer
1852,2016-1-28,617,761,My Transfer
1853,2005-6-19,618,779,My Transfer
1854,2004-4-22,619,844,My Transfer
1855,2000-2-8,620,396,My Transfer
1856,2010-2-9,621,466,My Transfer
1857,2016-11-12,622,46,My Transfer
1858,2013-10-9,623,231,My Transfer
1859,1992-6-26,624,432,My Transfer
1860,2010-2-5,625,876,My Transfer
1861,1993-8-7,626,470,My Transfer
1862,2009-6-24,627,587,My Transfer
1863,2002-2-5,628,195,My Transfer
1864,1999-9-18,629,131,My Transfer
1865,2009-11-20,630,502,My Transfer
1866,2019-11-9,631,154,My Transfer
1867,2006-8-24,632,473,My Transfer
1868,2003-6-28,633,427,My Transfer
1869,2020-1-14,634,301,My Transfer
1870,1996-6-14,635,220,My Transfer
1871,2006-3-17,636,172,My Transfer
1872,2018-2-12,637,245,My Transfer
1873,1992-3-2,638,74,My Transfer
1874,2000-4-19,639,391,My Transfer
1875,1997-9-15,640,722,My Transfer
1876,2010-5-23,641,484,My Transfer
1877,2010-6-14,642,718,My Transfer
1878,2001-1-31,643,621,My Transfer
1879,2004-4-20,644,103,My Transfer
1880,2004-12-25,645,370,My Transfer
1881,2018-12-17,646,652,My Transfer
1882,2005-7-27,647,656,My Transfer
1883,2000-2-15,648,639,My Transfer
1884,2007-1-17,649,210,My Transfer
1885,2006-10-5,650,465,My Transfer
1886,1992-4-10,651,445,My Transfer
1887,2010-10-25,652,108,My Transfer
1888,1991-12-31,653,371,My Transfer
1889,2020-2-14,654,309,My Transfer
1890,1995-7-25,655,876,My Transfer
1891,2000-7-5,656,127,My Transfer
1892,2001-6-17,657,815,My Transfer
1893,2011-8-29,658,157,My Transfer
1894,2009-4-19,659,718,My Transfer
1895,1996-10-8,660,711,My Transfer
1896,1992-8-1,661,113,My Transfer
1897,1999-3-5,662,137,My Transfer
1898,1999-11-29,663,188,My Transfer
1899,2003-10-8,664,151,My Transfer
1900,2003-4-26,665,485,My Transfer
1901,2013-11-23,666,231,My Transfer
1902,2001-6-12,667,821,My Transfer
1903,2013-10-30,668,484,My Transfer
1904,2015-9-14,669,33,My Transfer
1905,2001-2-27,670,404,My Transfer
1906,2005-10-11,671,282,My Transfer
1907,2017-8-3,672,89,My Transfer
1908,2019-11-25,673,354,My Transfer
1909,1997-3-13,674,75,My Transfer
1910,2002-1-13,675,359,My Transfer
1911,2019-8-16,676,197,My Transfer
1912,2016-12-27,677,718,My Transfer
1913,2002-5-4,678,600,My Transfer
1914,2013-4-20,679,255,My Transfer
1915,1997-4-20,680,389,My Transfer
1916,2000-7-5,681,417,My Transfer
1917,2014-5-29,682,890,My Transfer
1918,2011-7-14,683,45,My Transfer
1919,2007-3-12,684,93,My Transfer
1920,1999-8-14,685,732,My Transfer
1921,2002-10-19,686,188,My Transfer
1922,2013-8-6,687,62,My Transfer
1923,2011-5-23,688,408,My Transfer
1924,1990-8-13,689,505,My Transfer
1925,1994-3-31,690,677,My Transfer
1926,1995-12-28,691,353,My Transfer
1927,1994-12-31,692,560,My Transfer
1928,2002-11-21,693,296,My Transfer
1929,2008-3-9,694,709,My Transfer
1930,2013-3-14,695,190,My Transfer
1931,1992-2-12,696,470,My Transfer
1932,2011-9-19,697,63,My Transfer
1933,2009-9-20,698,514,My Transfer
1934,1992-12-14,699,514,My Transfer
1935,2013-7-20,700,455,My Transfer
1936,1995-2-7,701,616,My Transfer
1937,2016-1-11,702,183,My Transfer
1938,1995-6-13,703,675,My Transfer
1939,2009-2-20,704,270,My Transfer
1940,2003-5-25,705,613,My Transfer
1941,1997-12-23,706,178,My Transfer
1942,1993-2-27,707,654,My Transfer
1943,1991-5-25,708,204,My Transfer
1944,1996-1-17,709,594,My Transfer
1945,2009-1-12,710,703,My Transfer
1946,2017-12-11,711,150,My Transfer
1947,1993-11-22,712,403,My Transfer
1948,1991-1-27,713,583,My Transfer
1949,2007-1-9,714,44,My Transfer
1950,1996-10-1,715,214,My Transfer
1951,1992-10-21,716,807,My Transfer
1952,2008-12-10,717,84,My Transfer
1953,1995-7-30,718,833,My Transfer
1954,2020-5-18,719,291,My Transfer
1955,2018-4-4,720,501,My Transfer
1956,2017-11-8,721,329,My Transfer
1957,2004-3-13,722,341,My Transfer
1958,2017-10-3,723,385,My Transfer
1959,2002-1-30,724,891,My Transfer
1960,2011-11-26,725,173,My Transfer
1961,1994-5-9,726,448,My Transfer
1962,2008-8-22,727,588,My Transfer
1963,2010-1-30,728,304,My Transfer
1964,2019-1-1,729,306,My Transfer
1965,2005-8-21,730,760,My Transfer
1966,1998-11-6,731,551,My Transfer
1967,1993-1-7,732,505,My Transfer
1968,1995-4-22,733,199,My Transfer
1969,2018-6-3,734,866,My Transfer
1970,1993-10-11,735,86,My Transfer
1971,1994-2-9,736,300,My Transfer
1972,2005-9-4,737,738,My Transfer
1973,1998-5-9,738,40,My Transfer
1974,1997-6-11,739,532,My Transfer
1975,2005-6-8,740,750,My Transfer
1976,2009-1-10,741,431,My Transfer
1977,2000-11-11,742,477,My Transfer
1978,2005-5-14,743,441,My Transfer
1979,1996-10-5,744,607,My Transfer
1980,1998-8-12,745,599,My Transfer
1981,2007-6-24,746,783,My Transfer
1982,2017-10-25,747,860,My Transfer
1983,2018-8-10,748,287,My Transfer
1984,2010-3-12,749,678,My Transfer
1985,2003-5-6,750,661,My Transfer
1986,1994-7-22,751,398,My Transfer
1987,1995-8-24,752,592,My Transfer
1988,2003-1-23,753,226,My Transfer
1989,2006-4-17,754,668,My Transfer
1990,2015-12-30,755,738,My Transfer
1991,1991-2-7,756,765,My Transfer
1992,2002-6-6,757,610,My Transfer
1993,2002-4-11,758,144,My Transfer
1994,1991-7-5,759,801,My Transfer
1995,2000-12-2,760,131,My Transfer
1996,1992-9-14,761,393,My Transfer
1997,2006-6-20,762,64,My Transfer
1998,2009-3-30,763,757,My Transfer
1999,1992-4-20,764,155,My Transfer
2000,2001-4-12,765,590,My Transfer
2001,2000-7-1,766,252,My Transfer
2002,2016-4-10,767,769,My Transfer
2003,2001-11-8,768,70,My Transfer
2004,1998-2-25,769,835,My Transfer
2005,2011-1-20,770,465,My Transfer
2006,2018-10-14,771,573,My Transfer
2007,1997-1-22,772,4,My Transfer
2008,2000-7-11,773,259,My Transfer
2009,2015-2-22,774,544,My Transfer
2010,2002-6-15,775,107,My Transfer
2011,2001-3-24,776,544,My Transfer
2012,2011-9-14,777,512,My Transfer
2013,2002-2-1,778,800,My Transfer
2014,2003-7-5,779,875,My Transfer
2015,2006-8-19,780,616,My Transfer
2016,2001-3-4,781,431,My Transfer
2017,2011-12-5,782,537,My Transfer
2018,2000-8-3,783,744,My Transfer
2019,2006-6-21,784,550,My Transfer
2020,1999-9-26,785,329,My Transfer
2021,1991-8-15,786,689,My Transfer
2022,2010-2-24,787,297,My Transfer
2023,1992-1-3,788,743,My Transfer
2024,1991-8-25,789,577,My Transfer
2025,2014-4-2,790,64,My Transfer
2026,2002-2-28,791,206,My Transfer
2027,2004-6-1,792,587,My Transfer
2028,1990-6-5,793,261,My Transfer
2029,1991-11-3,794,138,My Transfer
2030,2020-2-24,795,636,My Transfer
2031,2006-8-8,796,544,My Transfer
2032,2016-5-3,797,610,My Transfer
2033,1990-7-4,798,24,My Transfer
2034,1997-5-28,799,67,My Transfer
2035,2014-6-3,800,515,My Transfer
2036,2001-2-9,801,156,My Transfer
2037,2008-5-22,802,711,My Transfer
2038,2004-9-27,803,702,My Transfer
2039,2009-8-5,804,525,My Transfer
2040,1995-2-11,805,605,My Transfer
2041,2003-11-22,806,99,My Transfer
2042,2014-6-8,807,344,My Transfer
2043,1990-10-3,808,290,My Transfer
2044,1998-11-2,809,212,My Transfer
2045,2017-12-15,810,811,My Transfer
2046,2014-10-24,811,708,My Transfer
2047,2002-10-28,812,201,My Transfer
2048,2018-3-23,813,406,My Transfer
2049,2002-5-14,814,179,My Transfer
2050,2015-1-13,815,522,My Transfer
2051,2015-5-10,816,678,My Transfer
2052,2004-10-20,817,36,My Transfer
2053,2019-2-21,818,458,My Transfer
2054,2019-1-10,819,655,My Transfer
2055,2007-7-11,820,407,My Transfer
2056,2011-4-7,821,411,My Transfer
2057,2019-2-12,822,687,My Transfer
2058,2011-12-20,823,228,My Transfer
2059,1994-9-6,824,350,My Transfer
2060,2009-3-2,825,854,My Transfer
2061,2012-5-9,826,555,My Transfer
2062,1994-5-2,827,703,My Transfer
2063,2016-12-31,828,875,My Transfer
2064,1991-6-26,829,539,My Transfer
2065,1995-6-29,830,16,My Transfer
2066,1997-1-28,831,882,My Transfer
2067,2009-7-6,832,424,My Transfer
2068,2002-9-4,833,323,My Transfer
2069,2012-9-23,834,768,My Transfer
2070,1997-6-21,835,4,My Transfer
2071,2008-8-15,836,148,My Transfer
2072,2005-12-15,837,12,My Transfer
2073,2011-11-9,838,17,My Transfer
2074,1999-11-8,839,12,My Transfer
2075,2004-5-19,840,700,My Transfer
2076,2017-7-1,841,243,My Transfer
2077,1996-12-28,842,367,My Transfer
2078,2013-10-16,843,656,My Transfer
2079,2015-10-14,844,684,My Transfer
2080,1994-1-14,845,813,My Transfer
2081,2002-10-28,846,186,My Transfer
2082,2001-4-6,847,695,My Transfer
2083,2010-8-27,848,885,My Transfer
2084,2016-11-13,849,6,My Transfer
2085,1993-9-26,850,304,My Transfer
2086,2019-10-11,851,197,My Transfer
2087,1996-11-6,852,592,My Transfer
2088,2004-10-30,853,798,My Transfer
2089,1998-4-12,854,60,My Transfer
2090,2007-6-12,855,359,My Transfer
2091,1996-7-16,856,542,My Transfer
2092,1992-10-6,857,103,My Transfer
2093,1992-2-4,858,532,My Transfer
2094,2010-6-1,859,444,My Transfer
2095,1998-8-9,860,489,My Transfer
2096,2003-3-9,861,476,My Transfer
2097,2011-10-26,862,807,My Transfer
2098,1993-1-15,863,779,My Transfer
2099,2010-12-29,864,680,My Transfer
2100,2005-10-17,865,684,My Transfer
2101,2013-10-31,866,271,My Transfer
2102,1991-1-31,867,362,My Transfer
2103,2004-12-21,868,179,My Transfer
2104,2011-3-17,869,888,My Transfer
2105,2000-8-31,870,768,My Transfer
2106,2003-8-26,871,323,My Transfer
2107,2000-11-14,872,273,My Transfer
2108,1999-7-2,873,144,My Transfer
2109,2008-10-6,874,197,My Transfer
2110,2001-5-11,875,290,My Transfer
2111,2013-8-18,876,579,My Transfer
2112,2014-6-29,877,842,My Transfer
2113,1997-6-6,878,694,My Transfer
2114,1991-9-23,879,858,My Transfer
2115,2013-7-16,880,91,My Transfer
2116,2011-8-31,881,776,My Transfer
2117,1993-11-5,882,298,My Transfer
2118,2004-9-26,883,96,My Transfer
2119,2017-5-31,884,458,My Transfer
2120,2003-8-28,885,187,My Transfer
2121,2009-8-13,886,390,My Transfer
2122,1991-8-5,887,705,My Transfer
2123,1998-8-15,888,365,My Transfer
2124,1997-6-12,889,822,My Transfer
2125,1990-5-24,890,23,My Transfer
2126,1997-10-29,891,101,My Transfer
2127,1996-6-13,892,262,My Transfer
2128,2017-1-24,893,737,My Transfer
2129,2013-1-28,894,234,My Transfer
2130,2012-2-1,895,204,My Transfer
2131,1996-4-29,896,617,My Transfer
2132,1992-5-16,897,203,My Transfer
2133,2014-3-3,898,326,My Transfer
2134,2007-4-23,899,420,My Transfer
2135,2004-6-30,,1,My Withdrawal
2136,1998-2-19,,2,My Withdrawal
2137,2011-10-17,,3,My Withdrawal
2138,1996-8-12,,4,My Withdrawal
2139,2001-6-14,,5,My Withdrawal
2140,1995-8-4,,6,My Withdrawal
2141,2019-2-16,,7,My Withdrawal
2142,2012-1-11,,8,My Withdrawal
2143,2018-9-19,,9,My Withdrawal
2144,2010-10-23,,10,My Withdrawal
2145,1993-4-8,,11,My Withdrawal
2146,1997-1-23,,12,My Withdrawal
2147,2004-4-11,,13,My Withdrawal
2148,2015-5-14,,14,My Withdrawal
2149,2004-5-11,,15,My Withdrawal
2150,2015-9-16,,16,My Withdrawal
2151,2012-10-27,,17,My Withdrawal
2152,2009-1-30,,18,My Withdrawal
2153,2007-11-20,,19,My Withdrawal
2154,1992-9-22,,20,My Withdrawal
2155,1994-6-6,,21,My Withdrawal
2156,2003-7-10,,22,My Withdrawal
2157,2019-6-1,,23,My Withdrawal
2158,1991-4-26,,24,My Withdrawal
2159,1998-2-17,,25,My Withdrawal
2160,1990-5-24,,26,My Withdrawal
2161,2005-10-3,,27,My Withdrawal
2162,1997-9-20,,28,My Withdrawal
2163,1992-4-3,,29,My Withdrawal
2164,2015-6-2,,30,My Withdrawal
2165,1991-6-6,,31,My Withdrawal
2166,1997-12-26,,32,My Withdrawal
2167,1995-7-11,,33,My Withdrawal
2168,2014-10-31,,34,My Withdrawal
2169,2005-10-9,,35,My Withdrawal
2170,1993-5-28,,36,My Withdrawal
2171,1999-2-17,,37,My Withdrawal
2172,2005-12-16,,38,My Withdrawal
2173,1997-8-25,,39,My Withdrawal
2174,1995-9-16,,40,My Withdrawal
2175,1999-2-1,,41,My Withdrawal
2176,2001-5-5,,42,My Withdrawal
2177,2004-7-4,,43,My Withdrawal
2178,2013-1-14,,44,My Withdrawal
2179,2006-8-4,,45,My Withdrawal
2180,2004-9-28,,46,My Withdrawal
2181,2018-5-20,,47,My Withdrawal
2182,2005-1-9,,48,My Withdrawal
2183,1999-10-24,,49,My Withdrawal
2184,2002-9-24,,50,My Withdrawal
